CO,NO,NO2,NOX,O3,PM10,PM25,PRS,RAINF,RH,SO2,SR,TOUT,WDR,WDV,WSR,CO_imputed,NO_imputed,NO2_imputed,NOX_imputed,O3_imputed,PM10_imputed,PM25_imputed,PRS_imputed,RAINF_imputed,RH_imputed,SO2_imputed,SR_imputed,TOUT_imputed,WDR_imputed,WDV_imputed,WSR_imputed
2.04,7.7,20.1,27.9,11.0,104.0,37.0,713.5,0.0,40.0,2.6,-0.008126298740994839,22.89,152.0,0.0,11.3,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
1.89,9.0,18.1,27.1,17.0,93.0,26.0,712.2,0.0,40.0,2.7,-0.010364206893244826,23.61,134.0,0.0,9.4,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
1.87,6.6,23.0,29.6,25.0,83.0,18.0,711.6,0.0,38.0,4.0,-0.013636493834628241,24.05,135.0,0.0,12.6,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
1.92,9.2,23.4,32.6,17.0,77.0,21.0,711.3,0.0,36.0,3.9,-0.0072326229800719274,24.23,128.0,0.0,10.2,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
1.99,14.5,23.9,38.3,16.0,84.0,20.0,711.5,0.0,45.0,4.9,0.003097437833269743,23.09,123.0,0.0,17.7,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
1.92,16.6,21.5,38.1,10.0,79.0,14.0,712.2,0.0,58.0,4.2,0.009,20.97,128.0,0.0,23.3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2.07,18.5,19.7,38.2,9.0,70.0,12.0,713.0,0.0,68.0,3.6,0.0,19.19,125.0,0.0,5.4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1.92,18.3,18.2,36.5,6.0,81.0,14.0,713.7,0.0,76.0,3.3,0.0,17.74,127.0,0.0,26.7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1.8,16.3,18.4,34.7,6.0,56.0,15.0,714.1,0.0,80.0,3.1,0.0,16.88,125.0,0.0,26.7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1.74,10.7,14.3,25.0,7.0,53.0,12.0,714.5,0.0,85.0,3.0,0.0,16.14,97.0,0.0,26.7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1.79,10.6,17.0,27.7,5.0,47.0,11.0,714.9,0.0,88.0,3.2,0.0,16.03,118.0,0.0,26.7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1.61,9.0,14.5,23.5,6.0,52.0,14.0,715.1,0.0,88.0,3.3,0.0,15.87,131.0,0.0,26.7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1.54,7.0,15.7,22.7,6.0,43.0,16.0,715.1,0.0,87.0,3.5,0.0,15.7,136.0,0.0,26.7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1.53,5.3,13.0,18.3,8.0,43.0,22.0,715.0,0.0,86.0,3.5,0.0,15.43,129.0,0.0,26.7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1.59,2.6,13.5,16.1,11.0,43.0,17.0,714.9,0.0,86.0,3.7,0.0,15.32,24.0,0.0,26.7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1.56,8.8,13.3,22.1,8.0,42.0,25.0,714.9,0.0,85.0,3.4,0.0,15.36,341.0,0.0,26.7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1.53,5.4,18.0,23.4,8.0,52.0,24.0,715.2,0.0,85.0,3.3,0.0,15.15,337.0,0.0,26.7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1.62,9.5,18.0,27.5,5.0,57.0,25.0,715.8,0.0,86.0,3.6,0.0,14.6,317.0,0.0,26.7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1.74,20.1,10.8,30.9,4.0,88.0,35.0,716.4,0.0,84.0,3.0,0.01244269817129583,14.43,294.0,0.0,26.7,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
1.79,18.4,11.1,29.5,4.0,109.0,38.0,717.2,0.0,78.0,2.7,0.012598536632268472,15.73,305.0,0.0,26.7,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
1.71,6.9,11.3,18.3,6.0,114.0,34.0,718.5,0.0,71.0,2.6,0.012145248531537388,17.17,332.0,0.0,26.7,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
1.56,1.1,6.3,7.4,13.0,107.0,18.0,719.4,0.0,55.0,2.5,0.0054691252618753045,18.67,336.0,0.0,22.7,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
1.53,1.1,4.6,5.3,18.0,101.37978748356578,17.0,719.9,0.0,46.0,2.5,-0.0038856498948929147,20.01,338.0,0.0,26.7,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
1.52,1.1,3.8,4.3,21.0,106.58384728846266,14.0,719.8,0.0,39.0,2.3820769104828527,-0.011707110130923681,20.75,337.0,0.0,26.7,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False
1.56,1.1,3.6,4.1,23.0,109.85733748194404,9.0,719.6,0.0,34.0,2.4,-0.014798988820396819,21.37,348.0,0.0,26.7,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
1.56,1.1,2.8,3.8,24.0,122.87761785707669,14.0,719.5,0.0,31.0,2.3,-0.017499766336580937,21.18,353.0,0.0,26.7,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
1.6,1.1,2.1,3.8,25.0,133.0,18.0,719.9,0.0,33.0,2.3,-0.02005254289027083,20.15,5.0,0.0,26.7,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
1.59,1.1,2.1,3.8,23.0,131.46931190634325,15.0,721.0,0.0,32.0,2.4,-0.014690207540295683,19.35,3.0,0.0,26.7,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
1.63,5.211119929363266,2.5,3.8,22.0,128.0,17.0,722.5,0.0,31.0,2.3,-0.005231222748164028,18.62,22.19729862138307,0.0,24.6,False,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False
1.7766701244990282,7.003838103325277,5.238160620016501,13.27215349568563,18.61121903598375,132.36056651093597,16.119314678768735,723.4237322151962,0.0,32.43928374825569,2.399689007224812,0.0,17.079199527252374,20.987870787220146,0.0,24.407207346799463,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True
1.65,1.1,4.7,5.3,15.0,98.0,12.0,725.7,0.0,33.0,2.2,0.0,15.96,13.550715094646918,0.0,18.5,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
1.69,1.1,5.9,6.6,11.0,82.0,19.0,727.2,0.0,32.0,2.4,0.0,15.25,10.09269774676283,0.0,13.6,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
1.69,1.1,8.7,9.7,14.0,84.0,18.0,728.3,0.0,32.0,2.6,0.0,14.54,3.0,0.0,8.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1.73,1.9,13.4,15.4,14.0,77.0,11.0,728.3,0.0,36.0,2.3,0.0,13.27,16.0,0.0,6.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1.8,4.3,14.1,18.4,14.0,68.0,10.0,728.3,0.0,48.0,2.7,0.0,10.92,127.0,0.0,7.8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1.77,2.0,17.8,19.8,15.0,63.0,6.0,728.3,0.0,52.0,2.4,0.0,9.49,158.0,0.0,12.1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1.89,3.3,19.5,22.8,15.0,51.0,5.0,728.3,0.0,52.0,2.4,0.0,9.2,176.0,0.0,13.9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1.63,1.1,12.4,13.4,20.0,53.0,6.0,728.3,0.0,48.0,3.7,0.0,8.81,297.0,0.0,20.8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1.58,1.1,11.0,11.8,18.0,46.0,6.0,728.3,0.0,48.0,3.427305570059484,0.0,8.16,298.0,0.0,18.1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1.55,1.2,6.3,7.6,14.0,42.0,5.0,728.3,0.0,50.0,2.6,0.0,7.74,291.0,0.0,26.7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1.58,1.1,8.6,9.6,15.0,44.0,8.0,728.3,0.0,51.0,2.4,0.0,7.32,290.0,0.0,15.8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1.63,1.6,21.2,22.8,12.0,36.0,8.0,728.3,0.0,54.0,2.4,0.0,6.81,268.36424256842497,0.0,5.3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
1.65,2.1,22.3,24.5,12.0,49.0,9.305212293402118,728.3,0.0,55.0,2.5515085147449983,0.01154873292631272,6.89,292.43004320892834,0.0,4.5,False,False,False,False,False,False,True,False,False,False,True,True,False,True,True,False
1.63,4.3,14.2,18.5,15.0,46.0,13.0,728.3,0.0,50.0,3.0,0.013422409252404632,9.01,295.0,0.0,5.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
1.69,6.7,16.6,23.2,17.0,46.0,15.0,728.3,0.0,42.0,2.8919113466838304,0.013348900813194642,11.55,301.99118596076323,0.0,2.6,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,False
1.89,9.2,16.5,25.7,16.0,49.0,18.0,728.3,0.0,38.0,3.156979726257694,0.007811932803742039,13.12,118.0,0.0,3.7,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False
1.81,6.7,12.1,18.8,18.0,61.0,21.0,728.3,0.0,35.0,3.6,-0.00036162142358280025,13.81,140.0,0.0,6.6,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
1.71,3.1,6.7,9.8,22.0,64.0,16.0,728.3,0.0,30.0,3.1,-0.007152315866337744,15.55,88.0,0.0,1.9,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
1.72,2.7,8.6,11.3,20.0,44.0,18.0,728.3,0.0,29.0,3.2,-0.010000641031548352,16.07,135.0,0.0,11.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
1.8,2.4,10.9,13.3,30.0,50.0,17.0,727.5,0.0,29.0,3.1398549818529635,-0.01201268053645834,16.71,110.0,0.0,13.7,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False
1.74,2.0,12.2,14.2,29.75463600118574,64.0,19.0,726.8,0.0,29.0,3.3972512386485247,-0.01307964771785812,16.59,110.0,0.0,22.3,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False
1.75,2.3,12.9,15.2,29.0,57.0,17.0,726.4,0.0,29.0,3.7914294475486936,-0.007426273853556807,16.44,134.0,0.0,26.7,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False
1.75,3.1,13.3,16.4,16.0,51.0,17.0,726.5,0.0,31.0,4.2,0.002277267009788371,15.67,140.0,0.0,26.7,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
1.77,3.8,13.6,17.4,16.0,50.0,14.0,726.7,0.0,31.0,5.0,0.008,14.78,133.0,0.0,26.7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1.82,5.2,15.3,20.5,16.0,46.0,11.0,727.0,0.0,30.0,3.4,0.0,13.58,131.0,0.0,26.7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1.87,7.4,17.6,25.0,9.0,45.0,10.0,727.7,0.0,32.0,2.9,0.0,12.6,138.0,0.0,21.4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1.99,9.8,20.0,29.7,7.0,57.0,13.0,727.8,0.0,33.0,2.8,0.0,11.98,136.0,0.0,10.1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1.96,9.9,18.6,28.5,8.0,57.0,10.0,727.6,0.0,31.0,2.6,0.0,11.56,137.0,0.0,10.7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1.89,5.7,20.7,26.4,10.0,45.0,14.0,727.6,0.0,31.0,2.5,0.0,11.15,137.0,0.0,9.4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1.98,6.7,25.6,32.3,11.0,42.0,2.0,727.1,0.0,34.0,2.485642310990332,0.0,10.46,120.0,0.0,7.7,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1.95,6.4,29.2,35.6,9.0,50.0,10.0,726.5,0.0,37.0,2.818131617011455,0.0,9.31,85.0,0.0,5.2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1.68,1.1,18.4,19.4,16.0,52.0,12.0,725.9,0.0,42.0,3.5,0.0,7.84,56.0,0.0,6.3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1.62,-0.6325668068564998,16.994431666656144,15.914939187284936,21.0,34.0,11.0,725.4,0.0,42.0,2.6,0.0,7.5,74.0,0.0,2.3,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False
1.74,1.4,15.7,17.1,14.0,25.0,7.0,725.4,0.0,48.0,3.5,0.0,6.7,91.69144916416764,0.0,4.7,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
1.86,6.0,27.2,33.2,7.0,38.0,7.0,725.3,0.0,49.0,3.3,0.0,6.06,86.39355633716539,0.0,5.3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
2.02,34.4,34.0,68.4,5.0,44.0,17.0,725.3,0.0,50.0,3.6,0.0,5.87,37.834165915869896,0.0,3.5,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
2.156761438697972,38.40403239778676,39.4,75.50476583754481,5.0,70.0,24.0,725.6,0.0,49.0,3.702703037054462,0.010958803518249974,6.54,50.51002380337501,0.0,5.0,True,True,False,True,False,False,False,False,False,False,True,True,False,True,True,False
2.5,36.013306182487796,34.2,63.73496287553089,6.0,122.0,31.0,725.8,0.0,40.0,4.203374770823919,0.013663847292560859,9.96,35.40268149393974,0.0,4.8,False,True,False,True,False,False,False,False,False,False,True,True,False,True,True,False
2.17,35.9,29.0,64.8,9.0,89.0,32.0,725.9,0.0,36.0,5.8,0.01372841653149231,11.98,35.114571566483434,0.0,4.7,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False
1.96,18.0,19.9,37.9,14.0,94.0,26.0,725.7,0.0,31.0,5.1,0.008880301526418326,14.52,5.0,0.0,3.9,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
1.91,14.4,17.3,31.7,15.0,74.0,17.0,725.0,0.0,27.0,5.6,0.001501043483775652,17.03,125.0,0.0,4.7,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
1.92,12.3,14.9,27.2,16.0,65.0,15.0,723.9,0.0,27.0,4.2,-0.004675743826055748,18.03,126.0,0.0,8.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
1.87,6.4,19.5,26.0,29.0,60.0,13.0,722.6,0.0,27.0,4.399088484774945,-0.007502072381104716,19.11,135.0,0.0,12.4,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False
1.89,5.4,19.6,25.0,28.0,82.0,23.0,721.5,0.0,27.0,4.099559515129524,-0.009144415100864854,19.48,135.0,0.0,13.9,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False
1.88,8.0,16.8,24.8,21.0,75.0,20.0,720.6,0.0,27.0,3.9,-0.009286439137774584,20.38,133.0,0.0,14.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
1.85,7.2,15.6,22.8,18.0,64.0,11.0,720.1,0.0,27.0,3.7,-0.003566029423900486,20.86,137.0,0.0,14.1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
1.93,11.7,19.9,31.6,16.0,56.0,14.0,720.1,0.0,28.0,6.4,0.006086825806096785,20.48,128.0,0.0,13.8,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2.03,16.8,24.7,41.5,13.0,62.0,8.0,720.4,0.0,31.0,6.5,0.012,19.3,126.0,0.0,13.6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2.08,23.8,24.8,48.6,8.0,64.0,16.0,720.7,0.0,35.0,5.0,0.0,18.01,127.0,0.0,11.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2.3,28.7,29.1,57.7,7.0,80.0,17.0,721.2,0.0,38.0,6.4,0.0,16.97,123.0,0.0,9.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2.25,23.4,24.3,47.7,7.0,82.0,17.0,721.4,0.0,44.0,5.9,0.0,15.46,124.0,0.0,10.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2.41,13.2,19.2,32.4,13.0,83.0,18.0,721.5,0.0,53.0,7.5,0.0,13.57,117.0,0.0,11.7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1.95,9.0,19.5,28.5,11.0,66.0,11.0,721.6,0.0,60.0,5.5,0.0,12.14,128.0,0.0,9.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1.98,4.1,24.7,28.9,13.0,46.0,11.576286082209897,721.3,0.0,64.0,5.747300779163311,0.0,11.5,105.0,0.0,4.6,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
1.58,2.9,18.3,21.3,14.0,42.0,10.346115655010456,720.9,0.0,68.0,4.9,0.0,10.85,90.0,0.0,4.7,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1.54,2.2,24.5,26.7,12.0,37.0,9.0,720.3,0.0,72.0,3.9,0.0,10.41,96.0,0.0,3.3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1.51,1.1,24.2,25.0,15.0,62.0,8.0,719.8,0.0,74.0,3.0,0.0,9.9,328.0,0.0,0.9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1.56,1.1,23.9,24.7,13.0,35.0,7.0,719.5,0.0,75.0,3.0,0.0,9.51,298.0,0.0,2.9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1.65,9.3,28.2,37.5,8.0,39.0,11.0,719.3,0.0,76.0,3.2,0.0,9.26,282.0,0.0,3.7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1.87,13.548021420009166,32.2,46.23992464701287,4.0,49.0,17.0,719.5,0.0,77.0,3.5,0.0,8.83,322.0,0.0,3.7,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False
1.996095473590009,16.941344839210124,37.6,47.49265976274958,5.0,84.0,26.0,719.9,0.0,77.0,4.0,0.010538101051526643,9.23,285.0,0.0,2.7,True,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False
2.17,17.839096707603296,33.2,40.55928946025735,7.0,123.0,34.0,720.4,0.0,66.0,5.3,0.013267226894008695,12.2,5.0,0.0,2.7,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False
1.96,24.4,26.0,50.5,11.0,83.0,30.0,720.6,0.0,58.0,5.5,0.01303949642001451,13.67,3.0,0.0,3.8,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
1.83,20.2,21.5,41.7,11.0,73.0,23.0,720.7,0.0,52.0,6.3,0.008356179838436825,15.23,4.0,0.0,4.2,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
1.89,14.9,18.7,33.6,14.0,68.0,25.0,720.2,0.0,45.0,4.4,0.0012875437558705141,17.3,96.0,0.0,4.9,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
1.88,14.0,17.3,31.4,12.0,78.0,25.0,719.2,0.0,40.0,3.5,-0.004752960772727632,19.21,129.0,0.0,7.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
1.9,5.9,22.6,28.5,13.99448194811227,70.0,27.0,717.7,0.0,34.0,3.6675886763670915,-0.007888752253212408,21.35,115.0,0.0,8.2,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False
1.87,4.3,18.2,22.5,27.0,94.0,34.0,716.3,0.0,32.0,8.0,-0.009571995601271865,22.15,136.0,0.0,14.4,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
1.81,7.0,16.1,23.1,22.0,89.0,26.0,715.5,0.0,31.0,4.5,-0.00935819978298133,23.49,135.0,0.0,15.5,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
1.8,7.6,17.0,24.6,17.0,68.0,16.0,714.9,0.0,30.0,3.7,-0.003912611394104291,24.18,135.0,0.0,15.2,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
1.82,10.5,19.6,30.1,18.0,69.0,17.0,714.6,0.0,32.0,3.8,0.00535834332632429,24.03,131.0,0.0,16.5,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
1.92,14.5,24.1,38.6,14.0,79.0,11.0,714.6,0.0,34.0,4.6,0.011,23.05,127.0,0.0,15.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1.93,14.3,24.5,38.8,13.0,75.0,15.0,714.7,0.0,37.0,4.6,0.0,21.69,128.0,0.0,13.7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1.83,9.9,19.5,29.4,13.0,79.0,22.0,715.0,0.0,39.0,3.5,0.0,20.99,139.0,0.0,15.8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1.93,11.2,23.1,34.3,9.0,74.0,25.0,715.3,0.0,43.0,3.8,0.0,19.93,128.0,0.0,11.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2.4,10.5,17.7,28.2,11.0,85.0,20.0,715.6,0.0,58.0,4.8,0.0,17.72,109.0,0.0,10.7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2.23,8.4,12.8,21.2,11.0,70.0,14.0,715.6,0.0,67.0,4.8,0.0,16.28,118.0,0.0,10.1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1.8,7.1,12.1,19.3,9.0,44.0,18.0,715.3,0.0,72.0,4.3,0.0,15.11,131.0,0.0,10.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1.69,5.0,13.3,18.3,10.0,45.0,10.0,714.8,0.0,76.0,4.4,0.0,14.43,118.0,0.0,7.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1.86,3.6,16.7,20.2,9.0,39.0,12.0,714.4,0.0,78.0,5.3,0.0,14.13,100.0,0.0,5.8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1.65,3.1,22.0,25.1,9.0,49.0,7.0,713.8,0.0,80.0,4.8,0.0,13.45,135.0,0.0,3.7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1.51,4.0,26.6,30.6,7.0,43.0,13.0,713.5,0.0,83.0,3.7,0.0,12.74,184.0,0.0,2.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1.68,22.1,33.5,55.5,5.0,39.0,8.0,713.2,0.0,84.0,3.6,0.0,12.64,160.0,0.0,2.4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2.04,26.076255731938456,29.8,73.7,4.0,63.0,14.0,713.4,0.0,85.0,3.5,0.0,12.33,142.4872304756008,0.0,1.3,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False
2.48,27.652503083451656,25.8,79.99183463350721,4.0,65.0,15.0,713.7,0.0,85.0,3.6,0.010178603099445214,12.29,147.57894347614592,0.0,4.1,False,True,False,True,False,False,False,False,False,False,False,True,False,True,True,False
2.29,26.43175739961125,23.0,65.64644340009548,5.0,94.0,28.0,713.7,0.0,78.0,3.8,0.012845443117493693,14.69,118.27560940604357,0.0,5.1,False,True,False,True,False,False,False,False,False,False,False,True,False,True,True,False
2.0,23.811165789552163,18.6,58.5,7.0,114.0,30.0,713.7,0.0,69.0,3.8,0.012397159477704586,17.16,112.01704863110228,0.0,3.9,False,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False
1.92,30.3,13.2,43.4,7.0,79.0,23.0,713.3,0.0,59.0,3.3,0.00784704939341372,19.32,74.45201352008343,0.0,3.6,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False
1.84,18.3,16.9,35.2,9.0,83.0,21.0,712.4,0.0,47.0,3.2,0.0010514786027060533,22.37,39.0,0.0,2.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2.1,16.4,25.5,41.9,14.0,114.0,29.0,711.3,0.0,39.0,3.6,-0.0048823919644027935,24.43,117.0,0.0,4.9,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2.1,9.4,26.6,36.1,20.0,133.0,35.0,710.1,0.0,34.0,3.6,-0.00825446465262665,26.29,139.0,0.0,9.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2.0,5.4,27.4,32.8,21.629701532053474,127.0,32.0,708.6,0.0,32.0,3.5987198526646567,-0.00997069094130918,28.04,96.0,0.0,8.2,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False
2.09,2.2,36.3,38.5,20.742211750419386,97.0,46.0,707.5,0.0,28.0,3.9567590345067702,-0.009505198284807136,28.99,123.0,0.0,10.4,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False
1.92,4.7,21.2,26.0,25.0,125.0,46.0,706.7,0.0,27.0,4.640771863549349,-0.004279051721241994,29.66,141.0,0.0,15.0,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False
1.93,9.4,25.7,35.2,18.0,95.0,30.0,706.2,0.0,31.0,5.254150172706671,0.004664300909391905,29.43,133.0,0.0,14.4,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False
2.07,18.0,31.4,49.4,9.0,85.0,26.0,706.2,0.0,32.0,5.696095183866063,0.01,28.66,132.0,0.0,11.1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
2.09,20.8,30.6,51.3,9.0,98.0,22.0,706.4,0.0,35.0,6.7,0.0,26.64,134.0,0.0,18.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2.05,15.4,24.8,40.2,9.0,104.0,27.0,706.5,0.0,40.0,5.0,0.0,25.1,148.0,0.0,26.7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2.08,21.5,28.8,50.4,5.0,110.0,41.0,707.0,0.0,43.0,4.7,0.0,24.1,118.0,0.0,20.8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2.12,33.0,30.5,63.6,4.0,123.0,45.0,706.9,0.0,47.0,4.6,0.0,22.6,88.0,0.0,26.7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2.11,33.4,24.2,57.5,4.0,110.0,32.0,706.7,0.0,51.0,4.3,0.0,21.9,136.0,0.0,26.7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1.99,23.5,31.3,54.8,4.0,104.0,29.0,706.9,0.0,56.0,4.7,0.0,20.52,156.29742145772747,0.0,24.7,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
1.95,20.9,29.3,50.2,4.0,95.0,31.0,706.8,0.0,63.0,4.4,0.0,18.7,133.23398955224323,0.0,26.7,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
1.96,21.2,24.7,45.9,4.0,77.0,33.0,706.9,0.0,67.0,4.0,0.0,17.72,155.53925419178,0.0,26.7,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
1.89,31.3,20.8,52.1,4.0,76.0,32.0,707.1,0.0,70.0,3.7,0.0,17.37,148.22943897834395,0.0,26.7,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
1.91,25.1,21.6,46.8,4.0,80.0,34.0,707.4,0.0,71.0,3.7,0.0,17.34,132.98070874333,0.0,26.7,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
