CO,NO,NO2,NOX,O3,PM10,PM25,PRS,RAINF,RH,SO2,SR,TOUT,WDR,WDV,WSR,CO_imputed,NO_imputed,NO2_imputed,NOX_imputed,O3_imputed,PM10_imputed,PM25_imputed,PRS_imputed,RAINF_imputed,RH_imputed,SO2_imputed,SR_imputed,TOUT_imputed,WDR_imputed,WDV_imputed,WSR_imputed
2.74,3.5638341816543924,20.9,24.797854024973805,13.0,50.0,21.23,718.2,0.0,75.0,7.243939016610548,0.145,24.58,75.0,0.0,6.7,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False
2.68,3.5438286398455805,20.2,22.969917168419073,20.0,64.0,22.74,718.4,0.0,70.0,7.23825641379342,0.1484056228418596,26.04,69.0,0.0,6.5,False,True,False,True,False,False,False,False,False,False,True,True,False,False,True,False
2.6938835595069444,3.360639087383405,19.363163120070595,20.700873809498432,30.0,78.0,27.53,718.4,0.0,63.0,7.19386736377335,0.14345689979851772,27.96,63.0,0.0,7.3,True,True,True,True,False,False,False,False,False,False,True,True,False,False,True,False
2.6460103952472367,3.2456785661426544,17.448566559847418,18.31763809112963,62.0,97.0,31.05,718.0,0.0,56.0,7.209313009693363,0.13006044381817142,29.64,81.0,0.0,11.3,True,True,True,True,False,False,False,False,False,False,True,True,False,False,True,False
2.68,3.5,15.3,18.7,86.0,105.0,31.75,717.7,0.0,47.0,7.14441485533771,0.1152699271102558,32.23,77.0,0.0,13.4,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False
2.57,3.1,13.2,16.2,86.0,114.0,33.22,716.9,0.0,37.0,7.208639286604771,0.10052025390746655,34.56,81.0,0.0,17.9,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False
2.56,2.9,11.8,14.6,86.0,120.0,35.91,716.3,0.0,33.0,7.23086661380227,0.08597178974435435,36.04,95.0,0.0,19.5,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False
2.42,2.9,10.3,13.0,86.0,121.0,32.62,715.6,0.0,27.0,7.3729285422227715,0.07288457670369705,37.13,108.0,0.0,21.0,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False
2.39,2.8,8.9,11.6,77.0,108.0,29.09,715.1,0.0,28.0,7.5,0.066,35.63,117.0,0.0,18.4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2.37,3.0,7.9,10.9,65.0,84.0,26.93,714.6,0.0,29.0,5.6,0.208,35.62,131.0,0.0,16.3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2.36,3.1,7.0,10.0,57.0,66.0,26.0,714.1,0.0,30.0,5.0,0.165,35.52,125.0,0.0,19.3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2.39,2.9,8.9,11.7,50.0,70.0,24.47,714.3,0.0,32.0,4.8,0.031,34.75,120.0,0.0,17.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2.48,3.0,10.5,13.4,40.0,62.0,24.53,715.0,0.0,36.0,5.0,0.003,34.1,112.0,0.0,14.7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2.49,3.0,7.4,10.4,31.0,63.0,26.43,715.3,0.0,51.0,6.8,0.0,31.91,105.0,0.0,17.8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2.47,2.7,5.6,8.3,31.0,60.0,28.35,715.0,0.0,56.0,7.7,0.0,30.72,93.0,0.0,19.4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2.46,2.5,4.5,7.0,31.0,67.0,30.24,715.0,0.0,61.0,5.0,0.0,29.55,102.0,0.0,14.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2.46,2.4,3.5,5.9,30.369125859367788,60.0,32.18,714.9,0.0,64.0,4.5,0.0,28.55,84.0,0.0,14.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
2.430681163806694,2.243415734348523,2.7432055076163873,4.8728704954881925,28.824819442266083,56.07123913973816,32.241746626859175,714.5867856821573,-0.0004415100816460198,68.3720382871865,4.489313127188722,0.0,27.49644952148299,93.97590673711778,0.0,13.087210715585183,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True
2.45,2.5,5.5,7.9,27.0,61.0,33.98,714.5,0.0,70.0,5.0,0.0,26.71,84.0,0.0,8.6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2.48,2.5,8.0,10.4,24.0,60.0,33.92,714.0,0.0,74.0,5.2,0.0,25.65,84.54089780057733,0.0,3.5,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
2.47,2.573986921044419,7.895676545722126,10.601534200056564,25.0,63.0,36.81,713.8,0.0,75.0,5.2,0.0,25.56,47.0,0.0,5.8,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False
2.52,3.9,14.1,17.9,16.0,67.0,38.91,713.9,0.0,78.0,5.1,0.0,24.64,61.62148192471825,0.0,2.8,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
2.77,4.542064977194862,16.516320750027482,21.32368339247553,5.0,73.0,39.05,713.9,0.0,78.0,5.1,0.001,24.9,58.69115374422478,0.0,4.3,False,True,True,True,False,False,False,False,False,False,False,False,False,True,True,False
2.8563280132426465,4.968679337960824,16.753920320515483,22.113662740360336,4.0,92.0,42.11,714.2,0.0,76.0,5.3,0.044,25.58,74.0,0.0,4.6,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False
2.738994906241419,4.996973480339464,15.095276211472179,20.036830615445922,4.86561160327026,97.0714930934989,43.259237777347344,714.5546132006446,0.0004944804137490929,73.26982792872896,5.542570914888416,0.0,26.823744204727973,65.0713916072689,0.0,4.780903041135069,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True
2.6103542872355914,4.967427841612582,13.533858526075226,19.07258149956394,16.0,116.0,44.75,714.6,0.0,59.0,5.5,-0.041159074522597955,30.19,65.0,0.0,6.4,True,True,True,True,False,False,False,False,False,False,False,True,False,False,True,False
2.524270541352846,4.783213322544903,12.966019300904197,17.704728668316804,35.0,119.80301922663492,45.73950299242361,714.7,0.0,49.0,6.2,-0.009879922304827031,32.14,95.0,0.0,10.6,True,True,True,True,False,True,True,False,False,False,False,True,False,False,True,False
2.3914463189739665,4.648439544565126,12.613560672831436,16.23306012346715,59.0,123.31952856854016,40.83459317061427,714.7,0.0,40.0,6.2426818761754275,0.02954488442652007,33.93,110.0,0.0,12.7,True,True,True,True,False,True,True,False,False,False,True,True,False,False,True,False
2.25,4.9,13.6,18.4,63.0,125.62021536536719,28.49,714.5,0.0,13.0,5.3,0.057081962354090576,38.149000000000015,92.85658973072127,0.0,18.3,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False
2.16,4.5,11.2,15.6,64.0,124.43048125542808,19.99,713.9,0.0,13.0,4.9,0.07758153981538979,38.149000000000015,99.5882126405336,0.0,17.3,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False
2.15,4.1,10.8,14.7,67.0,129.0,18.24,713.8,0.0,13.0,5.2,0.09446661034933855,38.149000000000015,116.24939804108607,0.0,14.9,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False
2.32,2.9,9.6,12.5,67.64119992532646,84.0,28.67,713.8,0.0,13.0,5.9,0.10948569659246267,38.149000000000015,128.0,0.0,15.7,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
2.36,2.8,10.0,12.7,67.75197784708958,105.0,26.85,713.8,0.0,13.0,6.3,0.11237165780199489,38.149000000000015,127.0,0.0,14.4,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
2.29,2.7,10.9,13.5,66.25384556360378,88.0,24.31,713.8,0.0,13.0,5.9,0.15,38.149000000000015,153.0,0.0,12.8,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
2.31,2.7,10.9,13.5,65.59549483890332,88.0,24.44,713.8,0.0,14.0,6.1,0.142,38.149000000000015,161.0,0.0,16.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
2.31,2.6,12.4,14.9,65.99517711992561,89.0,23.1,713.8,0.0,14.0,5.6,0.068,38.149000000000015,167.0,0.0,11.8,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
2.33,2.6,10.3,12.8,72.0,71.0,23.09,713.8,0.0,18.0,5.1,0.004,38.149000000000015,145.0,0.0,12.7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2.51,2.8,8.4,11.2,46.0,62.0,34.3,713.8,0.0,37.0,5.4,0.0,35.31,111.0,0.0,23.1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2.48,2.9,10.5,13.3,42.0,60.640206622870934,28.11,714.6,0.0,34.0,5.0,0.0,33.79,99.0,0.0,21.3,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
2.4,2.6,9.3,11.8,43.0,93.0,24.92,715.4,0.0,31.0,4.944083977954907,0.0,33.01,91.0,0.0,19.3,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
2.33,2.5,9.6,12.0,42.0,73.0,20.32,715.7,0.0,32.0,4.935227049577596,0.0,31.73,103.0,0.0,17.2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
2.31,2.5,5.4,7.8,44.0,57.0,22.4,715.4,0.0,40.0,4.831199684314511,0.0,30.07,104.0,0.0,17.7,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
2.29774096291042,2.2574797907205904,5.28671047334038,6.858737116999887,43.31573132253873,56.95387120352201,22.467276625509967,715.2864886576423,0.0004683325270709272,43.229693179462174,4.800897803171337,0.0,28.85484621552351,104.59242957180697,0.0,16.18246653767695,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True
2.42,2.5,3.2,5.7,37.0,56.0,30.59,715.6,0.0,66.0,4.6,0.0,27.28,98.0,0.0,16.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2.42,2.5,3.4,5.8,34.0,58.0,31.67,716.1,0.0,71.0,4.5,0.0,26.13,106.0,0.0,14.8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2.41,2.8612809101903065,4.760520002003759,7.930372314096374,32.0,67.0,31.18,716.5,0.0,73.0,5.0,0.0,25.38,102.0,0.0,14.4,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False
2.43,3.3384835305943934,7.458137751484522,11.034110236662567,30.0,53.0,31.03,717.0,0.0,75.0,4.6,0.001,24.64,96.0,0.0,12.5,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False
2.5,3.1,8.4,11.4,26.0,48.0,30.37,717.5,0.0,74.0,4.6,0.044,24.85,86.0,0.0,8.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2.57,4.0,9.7,13.7,27.0,57.0,31.56,718.0,0.0,69.0,4.7,0.17,26.01,86.0,0.0,9.6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2.55,4.1,7.9,12.0,33.0,67.0,33.24,718.4,0.0,67.0,4.7,0.20509222029268365,26.85,84.0,0.0,11.1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2.62,4.2,8.1,12.3,41.0,73.0,34.5,718.4,0.0,62.0,4.5,0.18805079848742012,28.47,103.0,0.0,10.9,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2.64,3.8,8.0,11.8,49.0,80.0,39.14,718.4,0.0,56.0,4.8,0.17897059784472955,30.17,83.0,0.0,14.7,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2.61,3.6,7.4,11.0,54.0,97.0,38.04,718.1,0.0,48.0,4.9,0.17219239068980616,32.44,82.0,0.0,14.6,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2.66,3.6,9.7,13.2,68.0,93.0,38.80121776529624,717.9,0.0,41.0,5.1,0.16549549770332292,34.68,83.0,0.0,16.6,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
2.63,3.4,10.1,13.4,70.58027864849345,110.0,40.55372165399206,717.6,0.0,34.0,5.4,0.15890623550438854,36.66,87.0,0.0,17.1,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False
2.57,3.2,9.3,12.5,68.87945563653572,107.0,42.8,717.2,0.0,28.0,6.6,0.15198757990827105,38.09,101.0,0.0,17.1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
2.49,2.9,7.9,10.8,68.23534553487997,93.0,40.33,716.9,0.0,23.0,6.505619402102205,0.14481238510140526,38.149000000000015,108.0,0.0,16.9,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False
2.42,2.8,8.6,11.3,66.13915460647164,85.0,32.66,716.7,0.0,19.0,6.5,0.19528352351427725,38.149000000000015,120.0,0.0,15.0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
2.42,2.8,10.7,13.5,64.81731395768514,70.0,32.71,716.9,0.0,17.0,6.391005237072063,0.151,38.149000000000015,118.0,0.0,15.0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
2.49,2.9,10.2,13.0,69.0,74.0,31.59,717.4,0.0,22.0,5.974841716278415,0.051,38.149000000000015,104.0,0.0,15.2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
2.54,2.8,11.6,14.3,54.0,95.0,32.38,718.1,0.0,28.0,5.1,0.003,36.34,112.0,0.0,13.7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2.56,2.9,10.7,13.5,47.0,83.0,33.45,718.9,0.0,33.0,5.1,0.0,35.2,107.0,0.0,15.8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2.56,2.7,9.7,12.4,34.0,88.0,30.08,719.4,0.0,39.0,5.6,0.0,33.63,102.0,0.0,17.8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2.45,2.6,7.1,9.7,37.0,77.0,25.63,719.5,0.0,38.0,5.8,0.0,32.82,102.0,0.0,18.4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2.45,2.5,7.2,9.7,30.0,62.0,22.52,719.5,0.0,45.0,5.814528518148485,0.0,31.03,99.0,0.0,17.5,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
2.4,2.5,5.6,8.1,28.0,59.0,19.71,719.7,0.0,52.0,5.9,0.0,29.18,96.0,0.0,19.7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2.36,2.263485522828187,5.481661433611766,7.1733010736788,28.0,46.0,17.81,719.6,0.0,62.0,6.3,0.0,27.31,97.0,0.0,20.9,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False
2.34,2.4515451751683055,5.418315322346356,7.528714060725437,28.0,47.0,17.48,720.1,0.0,70.0,5.2,0.0,26.06,94.0,0.0,19.5,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False
2.36,2.6751393705345654,5.107869208639016,8.033157272568626,27.0,41.0,17.56,720.4,0.0,77.0,4.7,0.0,25.21,96.0,0.0,16.4,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False
2.36,2.9928386467186137,6.324722328078776,9.696360096582943,26.0,37.0,18.06,721.2,0.0,80.0,4.5,0.0,24.78,91.0,0.0,17.6,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False
2.38,3.3119690366044385,7.135117783417693,10.745611163257651,24.0,42.0,21.33,722.6,0.0,80.0,5.4,0.0,24.91,79.0,0.0,12.7,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False
2.39,3.6024897789977954,7.218124301703515,11.189227671163907,25.0,45.0,21.5,723.7,0.0,81.0,4.7,0.001,24.79,76.0,0.0,11.8,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False
2.43,2.8,4.1,6.8,27.0,51.0,24.6,724.2,0.04,85.0,4.2,0.016,24.21,102.0,0.0,13.9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2.45,2.9,4.6,7.4,27.0,55.0,24.82,724.5,0.0,82.0,4.1,0.034,24.74,105.0,0.0,11.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2.48,3.3,5.5,8.6,29.0,51.0,25.61,724.7,0.02,81.0,4.0,0.064,24.77,133.0,0.0,11.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2.51,3.4,6.6,10.0,28.0,42.0,28.51,724.7,0.0,78.0,4.0,0.077,25.45,121.0,0.0,10.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2.47,3.5,5.7,9.2,34.0,49.0,29.25,724.7,0.0,67.0,3.9217895716000926,0.0896467387160245,27.18,135.0,0.0,9.8,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False
2.49,3.6,5.5,9.0,36.0,55.0,30.03,724.4,0.0,60.0,4.1,0.08803571382962827,28.59,130.0,0.0,11.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2.45,3.4,5.1,8.5,39.0,61.0,29.02,724.1,0.0,54.0,4.5,0.08443951404022505,29.88,140.0,0.0,11.2,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2.43,3.2,5.1,8.3,43.0,50.0,27.71,723.5,0.0,49.0,4.498288102198272,0.08118572352045364,31.08,139.0,0.0,11.8,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False
2.46,3.6,5.7,9.4,42.0,53.0,28.26,723.3,0.0,54.0,5.7,0.0831426518720323,29.24,117.0,0.0,19.8,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2.45,3.5,5.4,8.9,39.0,92.0,19.53,723.4,0.03,68.0,4.4,0.089,25.51,124.0,0.0,17.3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2.54,3.9,9.1,13.0,33.0,45.0,20.75,722.4,0.0,66.0,4.9,0.057,25.95,79.0,0.0,16.4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2.48,3.4,6.7,10.1,34.0,47.0,17.86,722.7,0.0,67.0,4.6,0.02,25.73,119.0,0.0,13.9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2.42,3.1,5.7,8.8,33.0,48.0,17.55,723.1,0.0,71.0,4.6,0.0,25.36,123.0,0.0,14.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2.44,3.1,6.8,9.9,29.0,34.0,15.59,723.9,0.0,78.0,5.4,0.0,24.57,113.0,0.0,15.4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2.37,2.8,5.0,7.8,33.0,37.0,14.69,724.4,0.02,80.0,4.8,0.0,24.09,116.0,0.0,14.6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2.34,2.0,4.1,6.7,31.0,35.0,14.22,724.6,0.23,83.0,5.3,0.0,23.44,114.0,0.0,14.8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2.34,2.5,3.9,6.4,30.0,24.0,12.3,724.4,0.28,87.0,4.7,0.0,22.63,110.0,0.0,16.7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2.3,2.5,2.8,5.3,35.0,24.0,7.97,724.3,0.28,90.0,4.6,0.0,21.18,110.0,0.0,19.6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2.27,2.5,2.1,4.3,36.0,15.0,7.45,723.1,0.04,89.0,4.3,0.0,21.45,111.0,0.0,20.8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2.29,2.5,2.1,4.5,31.0,12.0,8.93,722.2,0.0,89.0,4.1,0.0,21.66,88.0,0.0,20.7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2.32,2.5,2.9,5.3,28.0,17.0,9.98,721.8,0.0,90.0,4.1,0.002,21.68,95.0,0.0,15.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2.33,2.5,4.5,7.0,26.0,25.0,10.81,721.7,0.02,91.0,4.044838561874331,0.001,21.49,80.0,0.0,14.6,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
2.4,2.6,6.8,9.4,25.0,20.0,8.35,722.0,0.06,92.0,4.2,0.0,21.46,82.0,0.0,14.1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2.48,3.1,8.2,11.2,22.0,13.0,6.74,722.1,0.02,92.0,4.2,0.007,21.63,82.0,0.0,13.9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2.52,3.4,10.3,13.7,18.0,13.0,9.06,722.4,0.22,92.0,4.435370429826744,0.016,21.9,89.0,0.0,14.7,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
2.47,3.3,9.2,12.4,22.0,18.0,9.62,722.5,0.17,92.0,4.3,0.022,21.94,96.0,0.0,16.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2.56,4.2,8.3,12.5,24.0,13.0,10.21,722.5,0.04,92.0,4.2,0.069,22.18,96.0,0.0,17.1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2.61,4.6,6.9,11.5,26.0,26.0,15.49,722.3,0.02,91.0,4.2,0.07398068691268747,22.87,95.0,0.0,17.8,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2.66,4.8,8.0,12.7,27.0,25.0,15.3,721.9,0.06,89.0,4.1227078329795805,0.08087254807281702,23.18,99.0,0.0,16.3,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False
2.69,4.4,8.8,13.2,28.0,33.0,21.1,721.3,0.02,88.0,4.1,0.076,23.49,99.0,0.0,15.1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2.65,4.7,10.0,14.6,27.0,42.0,21.14,720.6,0.08,88.0,4.2,0.078,23.55,87.0,0.0,12.8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2.75,4.206384547752089,17.9,12.945286167559859,20.0,43.0,16.32,719.9,0.04,89.0,4.1,0.07659425765435926,23.91,55.0,0.0,8.4,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False
2.73,6.6,19.5,14.208300343910604,20.0,33.0,15.34,719.2,0.0,86.0,4.1,0.074,24.62,50.0,0.0,10.9,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2.89,6.6,19.754915026064293,15.373095683072284,14.0,38.0,17.65,718.7,0.28,87.0,3.9995695114407335,0.025,24.31,97.0,0.0,4.8,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False
2.9038431485047695,5.9,20.2,17.034306072088267,17.0,37.0,18.05,718.4,0.06,86.0,4.017955360990318,0.049,24.37,85.0,0.0,10.3,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
2.64,4.1,12.2,16.2,21.0,40.0,16.21,718.5,0.28,88.0,4.086806373801359,0.014,23.87,89.0,0.0,12.5,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
2.72,4.1,15.1,19.2,17.0,29.0,16.24,718.4,0.0,88.0,4.2,0.003,23.88,64.0,0.0,13.1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2.68,3.9,14.9,18.7,15.0,37.0,17.72,718.4,0.0,88.0,4.1,0.006,23.77,53.0,0.0,16.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2.74,4.3,18.6,22.9,9.0,32.0,18.12,718.6,0.0,89.0,4.0,0.005,23.82,59.0,0.0,11.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2.59,2.9,12.4,15.3,14.0,46.0,18.45,718.9,0.14,88.0,4.2,0.004,23.78,65.0,0.0,7.3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2.49,2.6,8.7,11.3,18.0,39.0,19.19,718.9,0.28,90.0,4.0,0.003,23.49,86.0,0.0,12.6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2.37,2.5,3.5,6.1,30.0,36.0,11.59,718.6,0.02,88.0,4.0,0.002,22.52,107.0,0.0,13.1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2.34,2.5,3.0,5.5,33.0,9.0,7.43,718.5,0.0,86.0,4.040255812231102,0.003,21.87,92.0,0.0,10.3,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
2.35,2.4100517717109864,3.024787074462171,5.127351315065352,30.0,12.0,7.824851602158937,718.4,0.07,89.0,4.2,0.002,21.55,84.0,0.0,9.2,False,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False
2.34,2.6412200580888747,4.591089043522957,7.493507412533485,30.0,15.0,3.6,718.4,0.12,92.0,4.1,0.001,20.73,86.0,0.0,13.6,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False
2.35,2.958307837722325,7.647460813940585,10.98680232693159,28.0,9.0,3.800286861626544,718.0,0.02,93.0,4.2,0.001,20.45,80.0,0.0,12.5,False,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False
2.44,2.7,9.6,12.3,26.0,6.0,3.6,718.1,0.01,93.0,3.9,0.002,20.24,86.0,0.0,12.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2.5,3.3,11.4,14.7,22.0,6.0,3.6,718.3,0.04,92.0,4.4,0.011,20.32,101.0,0.0,16.1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2.39,3.5,7.1,10.6,29.0,9.0,4.22,718.2,0.03,92.0,5.5,0.06043548351178375,20.05,100.0,0.0,21.1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2.38,4.4,6.0,10.4,30.0,7.0,3.6,717.9,0.0,87.0,4.9,0.04241666565706467,21.01,110.0,0.0,17.9,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2.44,5.0,6.7,11.8,27.0,6.0,5.0,718.0,0.0,87.0,4.4,0.09224373256613047,21.07,91.0,0.0,15.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2.53,4.9,7.1,12.0,25.0,15.0,11.47,717.8,0.0,89.0,4.4,0.146,20.84,98.0,0.0,15.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2.5,4.6,6.1,10.8,27.0,25.0,6.92,717.7,0.0,88.0,4.2,0.16777182325024556,21.14,100.0,0.0,15.9,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2.56,5.1,6.2,11.3,28.0,17.0,12.13,717.5,0.0,84.0,4.3,0.1362082674751281,22.06,94.0,0.0,17.1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2.53,5.4,6.2,11.6,27.0,29.0,11.38,717.0,0.0,84.0,4.2,0.09993475030566146,22.64,86.0,0.0,17.8,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2.55,5.0,7.5,12.4,26.0,29.0,13.07,716.3,0.0,79.0,4.2,0.06841158010947057,24.1,84.0,0.0,10.8,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2.62,4.9,13.2,18.1,20.0,33.0,14.28,715.9,0.02,79.0,4.3,0.042,24.05,55.0,0.0,7.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2.72,4.6160202783791195,15.9,23.7,21.0,40.0,12.24,715.3,0.0,79.0,4.3,0.02905470589418154,24.9,71.84004143240783,0.0,10.2,False,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False
2.8,5.209886903710012,17.369888511085744,25.056902611823894,24.0,42.0,16.17,714.6,0.0,70.0,4.2,0.03435657283770621,27.28,72.60376209764891,0.0,9.4,False,True,True,True,False,False,False,False,False,False,False,True,False,True,True,False
2.8095512975432224,5.345555095107761,17.379170734144576,24.556959055125276,15.0,52.0,18.2,714.1,0.0,68.0,4.2,0.058,27.81,82.28225584327274,0.0,7.6,True,True,True,True,False,False,False,False,False,False,False,False,False,True,True,False
2.811415202239667,6.3,16.576744594465723,24.18793602850631,12.0,70.0,19.52,714.5,0.0,71.0,4.049634351265441,0.004,27.01,108.0,0.0,5.7,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False
